Domain,Area,Element,Item,Year,Price_Unit,Price_Value,Flag,Flag Description
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, cattle",2005,USD,2311.0,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, chicken",2005,USD,1654.2,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, duck",2005,USD,1451.8,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, goat",2005,USD,2780.9,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, pig",2005,USD,1858.7,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),Oil palm fruit,2005,USD,50.3,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Oil, palm",2005,USD,179.6,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Onions, dry",2005,USD,517.9,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Onions, shallots, green",2005,USD,488.3,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Rice, paddy",2005,USD,189.3,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Bananas,2006,USD,121.1,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Cassava,2006,USD,100.4,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Eggs, hen, in shell",2006,USD,1391.4,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Garlic,2006,USD,1749.6,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Maize,2006,USD,176.8,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, cattle",2006,USD,2597.3,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, chicken",2006,USD,1830.6,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, duck",2006,USD,1616.7,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, goat",2006,USD,3159.7,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, pig",2006,USD,1929.0,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),Oil palm fruit,2006,USD,53.4,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Oil, palm",2006,USD,190.7,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Onions, dry",2006,USD,730.2,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Onions, shallots, green",2006,USD,377.3,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Rice, paddy",2006,USD,203.8,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Bananas,2007,USD,144.5,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Cassava,2007,USD,101.8,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Eggs, hen, in shell",2007,USD,1699.6,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Garlic,2007,USD,1539.8,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Maize,2007,USD,213.7,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, cattle",2007,USD,2867.3,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, chicken",2007,USD,2269.1,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, duck",2007,USD,1888.3,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, goat",2007,USD,3522.5,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, pig",2007,USD,2206.5,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),Oil palm fruit,2007,USD,85.6,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Oil, palm",2007,USD,305.7,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Onions, dry",2007,USD,509.9,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Onions, shallots, green",2007,USD,406.7,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Rice, paddy",2007,USD,243.1,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Bananas,2008,USD,162.4,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Cassava,2008,USD,120.9,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Eggs, hen, in shell",2008,USD,1933.1,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Garlic,2008,USD,1300.9,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Maize,2008,USD,252.4,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, cattle",2008,USD,3293.1,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, chicken",2008,USD,2325.9,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, duck",2008,USD,2163.9,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, goat",2008,USD,3950.4,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, pig",2008,USD,2647.4,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),Oil palm fruit,2008,USD,111.7,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Oil, palm",2008,USD,398.9,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Onions, dry",2008,USD,993.2,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Onions, shallots, green",2008,USD,996.8,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Rice, paddy",2008,USD,318.8,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Bananas,2009,USD,182.5,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Cassava,2009,USD,121.4,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Eggs, hen, in shell",2009,USD,1931.3,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Garlic,2009,USD,1551.8,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Maize,2009,USD,232.0,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, cattle",2009,USD,3232.8,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, chicken",2009,USD,2443.0,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, duck",2009,USD,2083.2,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, goat",2009,USD,4284.9,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, pig",2009,USD,2568.3,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),Oil palm fruit,2009,USD,70.9,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Oil, palm",2009,USD,253.2,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Onions, dry",2009,USD,759.2,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Onions, shallots, green",2009,USD,645.8,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Rice, paddy",2009,USD,306.8,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Bananas,2010,USD,218.6,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Cassava,2010,USD,127.0,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Eggs, hen, in shell",2010,USD,2032.0,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Garlic,2010,USD,1817.6,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Maize,2010,USD,246.7,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, cattle",2010,USD,3626.3,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, chicken",2010,USD,2724.7,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, duck",2010,USD,2479.4,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, goat",2010,USD,4803.3,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, pig",2010,USD,2867.9,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),Oil palm fruit,2010,USD,97.8,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Oil, palm",2010,USD,349.1,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Onions, dry",2010,USD,593.4,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Onions, shallots, green",2010,USD,748.0,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Rice, paddy",2010,USD,329.6,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Bananas,2011,USD,213.1,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Cassava,2011,USD,147.8,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Eggs, hen, in shell",2011,USD,2162.4,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Garlic,2011,USD,2504.3,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Maize,2011,USD,304.2,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, cattle",2011,USD,3866.3,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, chicken",2011,USD,2855.4,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, duck",2011,USD,2532.4,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, goat",2011,USD,5293.0,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, pig",2011,USD,2938.1,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),Oil palm fruit,2011,USD,149.4,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Oil, palm",2011,USD,533.5,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Onions, dry",2011,USD,1215.6,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Onions, shallots, green",2011,USD,760.7,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Rice, paddy",2011,USD,350.2,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Bananas,2012,USD,228.2,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Cassava,2012,USD,167.9,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Eggs, hen, in shell",2012,USD,2307.4,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Garlic,2012,USD,1886.6,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Maize,2012,USD,305.2,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, cattle",2012,USD,3995.4,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, chicken",2012,USD,2949.0,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, duck",2012,USD,2695.9,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, goat",2012,USD,5610.6,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, pig",2012,USD,2985.8,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),Oil palm fruit,2012,USD,121.7,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Oil, palm",2012,USD,434.7,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Onions, dry",2012,USD,1307.4,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Onions, shallots, green",2012,USD,511.7,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Rice, paddy",2012,USD,384.1,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Bananas,2013,USD,256.0,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Cassava,2013,USD,179.8,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Eggs, hen, in shell",2013,USD,2338.0,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Garlic,2013,USD,1658.6,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Maize,2013,USD,299.6,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, cattle",2013,USD,4105.0,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, chicken",2013,USD,2665.6,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, duck",2013,USD,2779.7,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, goat",2013,USD,5848.2,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, pig",2013,USD,3221.2,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),Oil palm fruit,2013,USD,90.9,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Oil, palm",2013,USD,324.8,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Onions, dry",2013,USD,874.8,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Onions, shallots, green",2013,USD,851.2,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Rice, paddy",2013,USD,398.9,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Soybeans,2013,USD,521.6,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Bananas,2014,USD,270.3,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Cassava,2014,USD,146.9,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Eggs, hen, in shell",2014,USD,2403.9,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Garlic,2014,USD,3433.2,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Maize,2014,USD,299.9,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, cattle",2014,USD,4072.6,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, chicken",2014,USD,2663.8,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, duck",2014,USD,2737.4,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, goat",2014,USD,5946.1,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, pig",2014,USD,3233.3,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),Oil palm fruit,2014,USD,94.6,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Oil, palm",2014,USD,337.7,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Onions, dry",2014,USD,814.0,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Onions, shallots, green",2014,USD,551.1,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Rice, paddy",2014,USD,452.1,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Soybeans,2014,USD,531.8,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Bananas,2015,USD,269.7,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Cassava,2015,USD,119.7,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Eggs, hen, in shell",2015,USD,2313.5,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Garlic,2015,USD,1790.6,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Maize,2015,USD,282.8,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, cattle",2015,USD,4050.6,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, chicken",2015,USD,2674.2,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, duck",2015,USD,2824.3,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, goat",2015,USD,5892.1,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Meat, pig",2015,USD,3062.1,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),Oil palm fruit,2015,USD,77.4,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Oil, palm",2015,USD,276.5,Fc,Calculated data
Producer Prices,Philippines,Producer Price (USD/tonne),"Onions, dry",2015,USD,690.6,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Onions, shallots, green",2015,USD,445.2,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Rice, paddy",2015,USD,380.8,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Soybeans,2015,USD,520.4,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Bananas,2016,USD,289.4,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Cassava,2016,USD,132.4,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Eggs, hen, in shell",2016,USD,2303.7,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Garlic,2016,USD,1656.3,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Maize,2016,USD,282.6,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Oil palm fruit,2016,USD,79.2,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Onions, dry",2016,USD,1111.5,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Onions, shallots, green",2016,USD,529.1,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Rice, paddy",2016,USD,367.0,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Soybeans,2016,USD,490.2,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Cassava,2017,USD,153.8,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Eggs, hen, in shell",2017,USD,2256.1,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Garlic,2017,USD,2104.0,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Maize,2017,USD,268.6,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Oil palm fruit,2017,USD,77.8,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Onions, dry",2017,USD,797.0,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Onions, shallots, green",2017,USD,700.3,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),"Rice, paddy",2017,USD,361.3,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Soybeans,2017,USD,391.4,,Official data
Producer Prices,Philippines,Producer Price (USD/tonne),Cassava,2018,USD,138.6,,Official data
